id,tier,object,utterance_type,object_present,speaker,timestamp,basic_level,basic_level_edit,utt_type_edit,obj_present_edit,speaker_edit,
01_10_coderAR_audio_checkSM.csv,*MAN,bird,d,n,FAT,8673930_8676620,bird,
01_10_coderAR_audio_checkSM.csv,*FAN,birds,d,y,MOT,8568910_8570140,bird,
01_10_coderAR_audio_checkSM.csv,*TVN,blankets,r,n,FAT,8431540_8432670,blanket,
01_10_coderAR_audio_checkSM.csv,*MAN,block,i,y,FAT,33569020_33571020,block,
01_10_coderAR_audio_checkSM.csv,*TVN,bluebird,s,n,FAT,7131890_7134470,bluebird,
01_10_coderAR_audio_checkSM.csv,*TVN,bluebird,s,n,FAT,7131890_7134470,bluebird,
01_10_coderAR_audio_checkSM.csv,*TVF,bluebird,s,n,FAT,7135470_7136570,bluebird,
01_10_coderAR_audio_checkSM.csv,*TVF,bluebird,s,n,FAT,7135470_7136570,bluebird,
01_10_coderAR_audio_checkSM.csv,*MAN,bluebird,s,n,FAT,7305020_7306080,bluebird,
01_10_coderAR_audio_checkSM.csv,*FAN,bluebird,s,n,FAT,7306080_7307590,bluebird,
01_10_coderAR_audio_checkSM.csv,*CHN,bluebird,s,n,FAT,7308420_7309130,bluebird,
01_10_coderAR_audio_checkSM.csv,*FAN,bluebird,s,n,FAT,7309130_7310130,bluebird,
01_10_coderAR_audio_checkSM.csv,*FAN,bluebird,s,n,FAT,7311640_7315380,bluebird,
01_10_coderAR_audio_checkSM.csv,*FAN,bluebird,s,n,FAT,7311640_7315380,bluebird,
01_10_coderAR_audio_checkSM.csv,*FAN,bluebird,s,n,FAT,7340500_7343600,bluebird,
01_10_coderAR_audio_checkSM.csv,*FAN,bluebird,s,n,FAT,7340500_7343600,bluebird,
01_10_coderAR_audio_checkSM.csv,*MAN,bluebird,s,n,FAT,7343600_7344770,bluebird,
01_10_coderAR_audio_checkSM.csv,*FAN,bluebird,s,n,FAT,7344770_7346910,bluebird,
01_10_coderAR_audio_checkSM.csv,*FAN,bone,r,y,FAT,35797470_35798550,bone,
